,id,gerne_id,gerne_idx
565,3618e05ce9ea411dbcba751ae11e0f36,3,2
566,3626cebbb62d44f08286f76f2f4d4729,1,0
567,362b71f26bcd4a539cc8c7cb1c66f6c9,2,1
568,36375ed96dc34ca4bc3bb876b67e7ca9,5,4
569,365b39e1a6624f7b98dd82d0232b98c7,5,4
570,366410c029f4444a908b2b9d736b200f,6,5
571,36643037fad44d30946844cf168c7f75,7,6
572,36645c3686da4f329442888eb8841305,9,8
573,366f1af268194cdbad899374bd1da651,9,8
574,367b91242d1b493baf67ec0274f41eda,7,6
575,368ec3eb47d34e4da6439eafc0b61921,7,6
576,36966b3992f64d8eb3abcc7eba246100,1,0
577,369981bfd2f64fa9ad36c24be42137d4,2,1
578,36b2247ef74642be91c58ceedfe97334,9,8
579,36bff6cb4d854e85a5306d48ee437bef,6,5
580,36ddf4ee7d6b41758d8f34972e028fba,7,6
581,3735e5fa02974fe09033ae359348e848,7,6
582,374c548f2a214449bf3dcef981291091,1,0
583,3751f75210114380b812b9a24e87746f,2,1
584,375a4a75ee394085a31e6d1e8a11dbd3,4,3
585,375cfdac359a4b2b8fe7f6d25b42f333,1,0
586,3762c2e623dc42239e4a55d28e046c12,2,1
587,3776921d43894052b2fc0e1415ee694b,9,8
588,378505a6c0274e55a4637c22c3d94670,10,9
589,3787fb2a256343089cf1a0a4a3267281,1,0
590,379e687a012840a2a40448fa069a0069,4,3
591,37e286b1f19f4f369887564d7ac08345,7,6
592,37f8f552970e432080d4d6d7df063901,9,8
593,3808ccd9c5d44283b8f2922f517b5f48,2,1
594,382083573bcd44a5829c26c551ddd430,5,4
595,38545b81a8884069845b26aa3e915746,9,8
596,386d527d8ffc4e56be41e723f0ac30e6,1,0
597,38706ffaea8c4c47bc6145a52e41145e,3,2
598,389701e2768c4a4d820dad32a628c8dd,7,6
599,389d62730f094f31b6cc0acf33f2dd4b,7,6
600,38aa812c9ce54925958d31ab917d7564,1,0
601,38adb1e18745497aa3a76007b47af1a7,6,5
602,38c5e5be2ee14ea5bff05d764abc9309,5,4
603,38c8089cb820469897bcde06b316031a,6,5
604,38cd1759922449eebe855d225872a1d1,2,1
605,38d1a44bf35f4208be897f53b45c4732,4,3
606,38effafbc8554f479981cf5af13d10a0,5,4
607,39214e30b90d4bb793303f0a689699a6,6,5
608,394ffdbdd0a14f6c8edfe09cd66278ab,7,6
609,397460f9e2634839909bb2e880bc0bfd,8,7
610,39910e8f4a424bb3babfb862342b8e83,1,0
611,39b7d22b088e440a9ea4840c941a4a35,1,0
612,39b95ccacb474667921996b2ab81dea2,4,3
613,39bea5882f2a40b3a3cbeab05a74a0ce,2,1
614,39cd8039c1ec4b57a700e650a2f0324d,9,8
615,39d411da0bf84517b220635be16e633b,4,3
616,39e15ff975424f8c8efb7d78e6e25dcd,9,8
617,39f8862dc67c486aa053966496a2ad7d,6,5
618,3a10ed0567cc45909750ade6b1fd63d6,5,4
619,3a35068aaf0047408cd46ba4d63a1447,7,6
620,3a56d11c659743d399b5ee1b4fea654b,10,9
621,3a5d14e9fc084845b8d0c059a8500559,2,1
622,3a76000d8fc045f6af348f6e108163da,5,4
623,3aab1b00379d430a86fdfb25de917ad2,7,6
624,3ab6e55bec0248c9a06cf13ea1ff3e79,5,4
625,3ac6565472d548719931197a0e6ceb21,1,0
626,3acab46dda7d41d88d68c3606e7aa0c6,7,6
627,3acc84e2f8ab45f687e9d392d6891041,1,0
628,3ae8dfe62f5a4782b4a6a8e72168bdcc,6,5
629,3aebfa6b6c4a48bea11297bb204d348b,7,6
630,3af0b49e028d42b2be7c16a3f1ec457f,4,3
631,3b251c2a5836437b973c628a5d1a9f8f,2,1
632,3b2fa7d4fdb3414ca93304433069de0b,3,2
633,3b482c38f06f4c878b45658cdd760e2f,8,7
634,3b555c40feb749fe9c77d3dfb979225d,10,9
635,3b68f5e37dee40e29cd428af2ac45659,7,6
636,3b73c4710bd740e28450136f0f863e6c,5,4
637,3b8deaccd6e94e7a8f62f3661d3b6144,1,0
638,3b980ebfb8364e519957a0baff819a96,7,6
639,3bccbccdaa9a49b5b767cd848bdc9a1b,7,6
640,3bffb46861114878933f6aa394d6fe3e,7,6
641,3c0d0451e74d4563917ce0ca3030daf3,5,4
642,3c2a30fdf4134daf844075eedb221700,1,0
643,3c376458dde742f096d680f08990f186,7,6
644,3c3da19c477a4c318c0270b195c5fe1a,8,7
645,3c5397c394124330a4372cf6f7383ee1,5,4
646,3c7fadd647e2411f8584a6acf1940bb9,7,6
647,3cab3a6f561d4479a72b3f1bfb471c5e,2,1
648,3cbb857946b745ceb4709c429234c668,5,4
649,3deefa0e44a444f6b3e9de39e5e84c5f,7,6
650,3df2e7ed7a8140159c62c744eaaff0b7,9,8
651,3dfad79fb857424b9454fb7d2adae2cb,4,3
652,3e1cc975923441579313a30d2d949e7b,6,5
653,3e2164ab968c488dbe22496c9b276a38,5,4
654,3e4d78eb73314e628c4a83d73c2304bf,2,1
655,3e4efd32da094ccf9a08dc8feda7904e,10,9
656,3ecd5f7941144e1ca72626ddd9fd1e5b,3,2
657,3f20a316c1d74b9292494b5defdadaaf,7,6
658,3f49d4d9ab284d5caa09962caa364d26,4,3
659,3f771d099fb04030887859fd8c834e04,7,6
660,3f84776d5d2347e684d310cb935ae489,5,4
661,3f8c58152f9a4e4596cdee9d296fd498,2,1
662,3fa9e49dce364467babba89b87c6515d,1,0
663,3fe02b1f037c48f399ce5f85e4d2e6f5,10,9
664,3feba12fb7b644d18e75104257be933d,7,6
665,3ffca82447f241a295919492a7de4eee,7,6
666,3ffe4968278947af8b4f51435873fa72,1,0
667,4013115c37cb40bc9f3f678cafda1e55,8,7
668,4048806a24694269836f146ec2890d31,7,6
669,405730c8d7c041ab844c5241d9c0cf51,7,6
670,40742df4989f45d9ac8d821fc0c1d29b,10,9
671,4088b2533853423592d91740539f1cfa,5,4
672,40b8b7e2988141028344ff1617398ee6,6,5
673,40d3f7dd0c98439080b52e166a441547,6,5
674,40e28392978d421d99f3f045de32e7fd,6,5
675,415db5275f7c4c65bfcb49c05f8f4e5b,1,0
676,4188dd6d60a9487990a94028fd04a897,10,9
677,418b39a877014dffa883c681cae6f9ee,7,6
678,418fc4f68674407ea5e60c91d395a3e6,7,6
679,41a04d7a92f14108b35f676329fa2887,7,6
680,41b48be7dc914539847bf8e1492738da,4,3
681,41d3ba19b260416292609f258890e9b0,6,5
682,41e235c5a92b49c98c13c00eda616583,7,6
683,41e5e401a65b46c582999e0e55dd0993,5,4
684,41ff0c6a2b5a4c3e88c2e5cc7a1dac49,10,9
685,420a647d308e4edbab080fc7724e3f42,9,8
686,420d61bce86242a4ba8f457740c58aa0,9,8
687,422107ef65bd4c09afae552671c7d552,4,3
688,4237df2b72c44710bf7729d62daa717d,3,2
689,4244a137770b419a85b52b146c1607b2,5,4
690,427ffad87f8d4581ba24314fdf3724e4,10,9
691,42b7451293d84b30ad6b5619f9179646,1,0
692,42c9fc9350d9473ea50b9f2d7ca205da,6,5
693,42d2960497e94d73a15610d3fcc90696,8,7
694,4320be9ae378420c82b5c92fd21ddf41,1,0
695,4320c17f9e824510853da46975d26d9c,1,0
696,4355ab93526c4b1fb5d83d52c49f7d2c,7,6
697,4378783f21f74d96b50f4bc2796730df,9,8
698,437d41fc6a0a4ab8a9a9bb9c654cf54f,3,2
699,4389f45afaa94e1ea92b84c81e7abd50,10,9
700,43afbd7f83a8489aa776afb3fac25bca,1,0
701,43b2d4c796b64cff9d442da13d1199c9,1,0
702,43b2faf344714107928339fe9cc56fcd,7,6
703,441f12f32ebe450baa7d643d13949029,7,6
704,44471d89bb1c455f9e7e4535b059d271,6,5
705,444848037f924453b17568fe36672542,3,2
706,448c41c33b194466aec5721aa09d4ccc,1,0
707,4496d6f41438411ebe577bac900fe1a8,7,6
708,4496e5b137214941b8ed00d5ff94335a,3,2
709,44b2e24753ce4b9ab68f11308ff65118,9,8
710,44b4e366e20847ecba73123cb91d5486,9,8
711,44b5f46af8554a47826e5f5eb77c8431,7,6
712,44c9b2455349406cbc26a5f6edb62009,5,4
713,44e19a8d38444f7c8b9cd9082875e15e,3,2
714,44e3db762aeb46fea97cef952ffd12d7,2,1
715,44edf95df689433b8e42360643c7d27c,7,6
716,44efe00193794e909d5c8573348ebcf9,1,0
717,4500251156864d0386d9af563b304ab4,10,9
718,450ef89357294dc4831203dc55e3541c,7,6
719,451d845d5a0d48a7892399f9873362fc,1,0
720,453dfbd7330d42058251bf8776e80b58,10,9
721,457beeedc2454d88bed7d6e743bdb472,10,9
722,45890129388e49dbad74b641ca8fd811,5,4
723,45956dfb081e498f9c06adb9ede32b95,6,5
724,45b7e98bb06a4c5ba0301bbc10120442,9,8
725,45ce31a9d6c946849498087b09115fb4,7,6
726,45e32710ff88430a9729cbc9d9489b7e,8,7
727,45f5c79781fb49cbbd7a549053997e3f,2,1
728,45fffa4cbec44c09a85c949c33061f01,1,0
729,460c39d936714edeb4dd55ddd49fde52,5,4
730,4616557fe26342b7be2c0869280ad506,5,4
731,461a0c76fe4c4cd2b9805a6a4b072194,1,0
732,466ad9c5fe434025ad1e5ef845a59d23,9,8
733,4672bc18faaf4f3a9735b1bde17fcc13,7,6
734,469f65d5c5c34001af1ac584a0f4d491,3,2
735,46ab1c9b8c734d859654f04dd1b05ffb,10,9
736,46f8ae523ec74ac7a1ec5b040921e591,7,6
737,46fc46ecab9c464eb8797ac2c8443ff6,7,6
738,47210f9bc0784b4aa546c860bfb2fd48,6,5
739,473dfaee81da4f9990d36708fafead99,7,6
740,4741e0b566444979b04600e17a184de8,9,8
741,47523c9c9f3f4da5802f39edbece3159,4,3
742,4757eebd8a4a4b608057547cb3ddd70b,7,6
743,477f8783b55740709c06ffd5308833ec,4,3
744,479771773ebd47fc896cee7bf788ce7d,8,7
745,47b1313178d64bd986c19941336e82df,6,5
746,47b27eba4fd14ab5b2c67bf7f68d5a6a,1,0
747,47c244b44f27435c9754fe0bd60d9751,8,7
748,47c39f6e7b64490aaf86e6adb3e944c5,9,8
749,47cebafd3dc54db3943344b71c41c10a,8,7
750,4801006cabbb4e90b49b5638700e2a8f,8,7
751,481b575e2c6040978eec511547a85b6e,3,2
752,483843d1d1a546a7ba6dfb85a4719bc6,8,7
753,485ce96f63c6455784626f5c44376d7d,5,4
754,48789889c8e24cba85faebd6f32d2e37,6,5
755,4896661eb795439ebc6bc294c948e7d1,9,8
756,48b0f33609a041d699c729fcb0e5eca6,1,0
757,48b5df647b13487697794ce05268d0ad,9,8
758,48bf41264f6345c6a9194be458502205,7,6
759,48cf9a0d0a2844cf9f7e7b1a7a2bcd92,1,0
760,48f6315d97194c79bee626d7555f356e,1,0
761,492a7911e4bf4aad97b993842f3f46e6,1,0
762,493265f4a47d456bb29a616cb20d54b3,8,7
763,495a6be6a4814c10a4e359e43b30b185,9,8
764,496a7d042601424cadb3e0858bda2e65,6,5
765,4971ceffc315458d8b4766158cc9c194,1,0
766,497587cdbee0474e93aff4dff622015a,10,9
767,497fad182cbc4be09a52560de8034141,2,1
768,49b384005e264def9e71bdcead3b2f1e,1,0
769,4a139e0b9e3041bf9c5d9c186de1ae3e,7,6
770,4a1b77f01f1d4676af074b77bc0013de,2,1
